MORGE Maxime;MANCARELLA Paolo;2010
DECICCO Corinne;HIDALGO Manuel;2019
DECICCO Corinne;NARAIN Niven R.;2019
DECICCO Corinne;MOSER A. James;2019
HORI Wendy;DARKWAH Abena;2019
HORI Wendy;ZHANG Lixia;2019
HORI Wendy;BUSSBERG Valerie;2019
HORI Wendy;RODRIGUES Leonardo O.;2019
HORI Wendy;CHEN Emily Y.;2019
HORI Wendy;DRAGOVICH Tomislav;2019
HORI Wendy;HIDALGO Manuel;2019
HORI Wendy;NARAIN Niven R.;2019
HORI Wendy;MOSER A. James;2019
DARKWAH Abena;ZHANG Lixia;2019
DARKWAH Abena;BUSSBERG Valerie;2019
DARKWAH Abena;RODRIGUES Leonardo O.;2019
DARKWAH Abena;CHEN Emily Y.;2019
DARKWAH Abena;DRAGOVICH Tomislav;2019
DARKWAH Abena;HIDALGO Manuel;2019
DARKWAH Abena;NARAIN Niven R.;2019
DARKWAH Abena;MOSER A. James;2019
ZHANG Lixia;BUSSBERG Valerie;2019
ZHANG Lixia;RODRIGUES Leonardo O.;2019
ZHANG Lixia;CHEN Emily Y.;2019
ZHANG Lixia;DRAGOVICH Tomislav;2019
ZHANG Lixia;HIDALGO Manuel;2019
ZHANG Lixia;NARAIN Niven R.;2019
ZHANG Lixia;MOSER A. James;2019
BUSSBERG Valerie;RODRIGUES Leonardo O.;2019
BUSSBERG Valerie;CHEN Emily Y.;2019
BUSSBERG Valerie;DRAGOVICH Tomislav;2019
BUSSBERG Valerie;HIDALGO Manuel;2019
BUSSBERG Valerie;NARAIN Niven R.;2019
BUSSBERG Valerie;MOSER A. James;2019
RODRIGUES Leonardo O.;CHEN Emily Y.;2019
RODRIGUES Leonardo O.;DRAGOVICH Tomislav;2019
RODRIGUES Leonardo O.;HIDALGO Manuel;2019
RODRIGUES Leonardo O.;NARAIN Niven R.;2019
RODRIGUES Leonardo O.;MOSER A. James;2019
CHEN Emily Y.;DRAGOVICH Tomislav;2019
CHEN Emily Y.;HIDALGO Manuel;2019
CHEN Emily Y.;NARAIN Niven R.;2019
CHEN Emily Y.;MOSER A. James;2019
DRAGOVICH Tomislav;HIDALGO Manuel;2019
DRAGOVICH Tomislav;NARAIN Niven R.;2019
DRAGOVICH Tomislav;MOSER A. James;2019
HIDALGO Manuel;NARAIN Niven R.;2019
HIDALGO Manuel;MOSER A. James;2019
NARAIN Niven R.;MOSER A. James;2019
WEIGEL Kelsey;PACES Will;2019
WEIGEL Kelsey;ERGON Elliott;2019
WEIGEL Kelsey;CALDARA Jeni;2019
WEIGEL Kelsey;MCFADDEN Kile;2019
WEIGEL Kelsey;LUENGO Cris;2019
WEIGEL Kelsey;GIANANI Roberto;2019
WEIGEL Kelsey;VENNAPUSA Bharathi;2019
PACES Will;ERGON Elliott;2019
PACES Will;CALDARA Jeni;2019
PACES Will;MCFADDEN Kile;2019
PACES Will;LUENGO Cris;2019
PACES Will;GIANANI Roberto;2019
PACES Will;VENNAPUSA Bharathi;2019
ERGON Elliott;CALDARA Jeni;2019
ERGON Elliott;MCFADDEN Kile;2019
ERGON Elliott;LUENGO Cris;2019
ERGON Elliott;GIANANI Roberto;2019
ERGON Elliott;VENNAPUSA Bharathi;2019
CALDARA Jeni;MCFADDEN Kile;2019
CALDARA Jeni;LUENGO Cris;2019
CALDARA Jeni;GIANANI Roberto;2019
CALDARA Jeni;VENNAPUSA Bharathi;2019
MCFADDEN Kile;LUENGO Cris;2019
MCFADDEN Kile;GIANANI Roberto;2019
MCFADDEN Kile;VENNAPUSA Bharathi;2019
LUENGO Cris;GIANANI Roberto;2019
LUENGO Cris;VENNAPUSA Bharathi;2019
GIANANI Roberto;VENNAPUSA Bharathi;2019
KURNAZ Selin;LOAIZA-BONILLA Arturo;2019
ZHAO Jean J.;RUAN Minzi;2019
ZHAO Jean J.;CUI Quancai;2019
RUAN Minzi;CUI Quancai;2019
LAW Nur Liyana Law Mohd Firdaus;MAHMOUD Moamin A.;2019
LAW Nur Liyana Law Mohd Firdaus;TANG Alicia Y. C.;2019
LAW Nur Liyana Law Mohd Firdaus;LIM Fung-Cheng;2019
LAW Nur Liyana Law Mohd Firdaus;KASIM Hairoladenan;2019
LAW Nur Liyana Law Mohd Firdaus;OTHMAN Marini;2019
LAW Nur Liyana Law Mohd Firdaus;YONG Christine;2019
MAHMOUD Moamin A.;TANG Alicia Y. C.;2019
MAHMOUD Moamin A.;LIM Fung-Cheng;2019
MAHMOUD Moamin A.;KASIM Hairoladenan;2019
MAHMOUD Moamin A.;OTHMAN Marini;2019
MAHMOUD Moamin A.;YONG Christine;2019
TANG Alicia Y. C.;LIM Fung-Cheng;2019
TANG Alicia Y. C.;KASIM Hairoladenan;2019
TANG Alicia Y. C.;OTHMAN Marini;2019
TANG Alicia Y. C.;YONG Christine;2019
LIM Fung-Cheng;KASIM Hairoladenan;2019
LIM Fung-Cheng;OTHMAN Marini;2019
LIM Fung-Cheng;YONG Christine;2019
KASIM Hairoladenan;OTHMAN Marini;2019
KASIM Hairoladenan;YONG Christine;2019
OTHMAN Marini;YONG Christine;2019
FLORES Anibal;ALFARO Luis;2019
FLORES Anibal;HERRERA Jose;2019
FLORES Anibal;HINOJOSA Edward;2019
ALFARO Luis;HERRERA Jose;2019
ALFARO Luis;HINOJOSA Edward;2019
HERRERA Jose;HINOJOSA Edward;2019
KOSOVSKAYA T. M.;KOSOVSKII N. N.;2019
BUKIN O. A.;PROSCHENKO D. Yu.;2019
BUKIN O. A.;CHEKHLENOK A. A.;2019
BUKIN O. A.;KOROVETSKIY D. A.;2019
PROSCHENKO D. Yu.;CHEKHLENOK A. A.;2019
PROSCHENKO D. Yu.;KOROVETSKIY D. A.;2019
CHEKHLENOK A. A.;KOROVETSKIY D. A.;2019
BOSSIERE F.;DELMAS M.;2019
BOSSIERE F.;DE BUYER P.;2019
BOSSIERE F.;PATHAK A.;2019
BOSSIERE F.;HANON O.;2019
BOSSIERE F.;GIRERD X.;2019
DELMAS M.;DE BUYER P.;2019
DELMAS M.;PATHAK A.;2019
DELMAS M.;HANON O.;2019
DELMAS M.;GIRERD X.;2019
DE BUYER P.;PATHAK A.;2019
DE BUYER P.;HANON O.;2019
DE BUYER P.;GIRERD X.;2019
PATHAK A.;HANON O.;2019
PATHAK A.;GIRERD X.;2019
HANON O.;GIRERD X.;2019
FEBER J.;BADAWI H.;2019
FEBER J.;ALENAZI S.;2019
BADAWI H.;ALENAZI S.;2019
ZHANG Y.;ZHAO Y.;2019
ZHANG Y.;XU Y.;2019
ZHAO Y.;XU Y.;2019
VERMILYEA M.;MILLER A.;2019
VERMILYEA M.;PICOU A.;2019
VERMILYEA M.;LANE M.;2019
VERMILYEA M.;ADANIYA G.;2019
VERMILYEA M.;BOPP B.;2019
VERMILYEA M.;MORBECK D.;2019
VERMILYEA M.;BEHNKE E.;2019
VERMILYEA M.;CLICK L.;2019
VERMILYEA M.;MATTHEWS R.;2019
VERMILYEA M.;LIM A.;2019
VERMILYEA M.;HALL J.;2019
VERMILYEA M.;MURPHY A.;2019
VERMILYEA M.;PERUGINI D.;2019
VERMILYEA M.;PERUGINI M.;2019
MILLER A.;PICOU A.;2019
MILLER A.;LANE M.;2019
MILLER A.;ADANIYA G.;2019
MILLER A.;BOPP B.;2019
MILLER A.;MORBECK D.;2019
MILLER A.;BEHNKE E.;2019
MILLER A.;CLICK L.;2019
MILLER A.;MATTHEWS R.;2019
MILLER A.;LIM A.;2019
MILLER A.;HALL J.;2019
MILLER A.;MURPHY A.;2019
MILLER A.;PERUGINI D.;2019
MILLER A.;PERUGINI M.;2019
PICOU A.;LANE M.;2019
PICOU A.;ADANIYA G.;2019
PICOU A.;BOPP B.;2019
PICOU A.;MORBECK D.;2019
PICOU A.;BEHNKE E.;2019
PICOU A.;CLICK L.;2019
PICOU A.;MATTHEWS R.;2019
PICOU A.;LIM A.;2019
PICOU A.;HALL J.;2019
PICOU A.;MURPHY A.;2019
PICOU A.;PERUGINI D.;2019
PICOU A.;PERUGINI M.;2019
LANE M.;ADANIYA G.;2019
LANE M.;BOPP B.;2019
LANE M.;MORBECK D.;2019
LANE M.;BEHNKE E.;2019
LANE M.;CLICK L.;2019
LANE M.;MATTHEWS R.;2019
LANE M.;LIM A.;2019
LANE M.;HALL J.;2019
LANE M.;MURPHY A.;2019
LANE M.;PERUGINI D.;2019
LANE M.;PERUGINI M.;2019
ADANIYA G.;BOPP B.;2019
ADANIYA G.;MORBECK D.;2019
ADANIYA G.;BEHNKE E.;2019
ADANIYA G.;CLICK L.;2019
ADANIYA G.;MATTHEWS R.;2019
ADANIYA G.;LIM A.;2019
ADANIYA G.;HALL J.;2019
ADANIYA G.;MURPHY A.;2019
ADANIYA G.;PERUGINI D.;2019
ADANIYA G.;PERUGINI M.;2019
BOPP B.;MORBECK D.;2019
BOPP B.;BEHNKE E.;2019
BOPP B.;CLICK L.;2019
BOPP B.;MATTHEWS R.;2019
BOPP B.;LIM A.;2019
BOPP B.;HALL J.;2019
BOPP B.;MURPHY A.;2019
BOPP B.;PERUGINI D.;2019
BOPP B.;PERUGINI M.;2019
MORBECK D.;BEHNKE E.;2019
MORBECK D.;CLICK L.;2019
MORBECK D.;MATTHEWS R.;2019
MORBECK D.;LIM A.;2019
MORBECK D.;HALL J.;2019
MORBECK D.;MURPHY A.;2019
MORBECK D.;PERUGINI D.;2019
MORBECK D.;PERUGINI M.;2019
BEHNKE E.;CLICK L.;2019
BEHNKE E.;MATTHEWS R.;2019
BEHNKE E.;LIM A.;2019
BEHNKE E.;HALL J.;2019
BEHNKE E.;MURPHY A.;2019
BEHNKE E.;PERUGINI D.;2019
BEHNKE E.;PERUGINI M.;2019
CLICK L.;MATTHEWS R.;2019
CLICK L.;LIM A.;2019
CLICK L.;HALL J.;2019
CLICK L.;MURPHY A.;2019
CLICK L.;PERUGINI D.;2019
CLICK L.;PERUGINI M.;2019
MATTHEWS R.;LIM A.;2019
MATTHEWS R.;HALL J.;2019
MATTHEWS R.;MURPHY A.;2019
MATTHEWS R.;PERUGINI D.;2019
MATTHEWS R.;PERUGINI M.;2019
LIM A.;HALL J.;2019
LIM A.;MURPHY A.;2019
LIM A.;PERUGINI D.;2019
LIM A.;PERUGINI M.;2019
HALL J.;MURPHY A.;2019
HALL J.;PERUGINI D.;2019
HALL J.;PERUGINI M.;2019
MURPHY A.;PERUGINI D.;2019
MURPHY A.;PERUGINI M.;2019
PERUGINI D.;PERUGINI M.;2019
BRUNO V.;BIASIOTTI M.;2019
BRUNO V.;D'ORAZIO M.;2019
BRUNO V.;PIETROPOLLI A.;2019
BRUNO V.;ABUNDO P.;2019
BRUNO V.;TICCONI C.;2019
BRUNO V.;MARTINELLI E.;2019
BRUNO V.;CIANCIULO C.;2019
BRUNO V.;PANNONE G.;2019
BRUNO V.;PICCIONE E.;2019
BRUNO V.;ROSATO N.;2019
BIASIOTTI M.;D'ORAZIO M.;2019
BIASIOTTI M.;PIETROPOLLI A.;2019
BIASIOTTI M.;ABUNDO P.;2019
BIASIOTTI M.;TICCONI C.;2019
BIASIOTTI M.;MARTINELLI E.;2019
BIASIOTTI M.;CIANCIULO C.;2019
BIASIOTTI M.;PANNONE G.;2019
BIASIOTTI M.;PICCIONE E.;2019
BIASIOTTI M.;ROSATO N.;2019
D'ORAZIO M.;PIETROPOLLI A.;2019
D'ORAZIO M.;ABUNDO P.;2019
D'ORAZIO M.;TICCONI C.;2019
D'ORAZIO M.;MARTINELLI E.;2019
D'ORAZIO M.;CIANCIULO C.;2019
D'ORAZIO M.;PANNONE G.;2019
D'ORAZIO M.;PICCIONE E.;2019
D'ORAZIO M.;ROSATO N.;2019
PIETROPOLLI A.;ABUNDO P.;2019
PIETROPOLLI A.;TICCONI C.;2019
PIETROPOLLI A.;MARTINELLI E.;2019
PIETROPOLLI A.;CIANCIULO C.;2019
PIETROPOLLI A.;PANNONE G.;2019
PIETROPOLLI A.;PICCIONE E.;2019
PIETROPOLLI A.;ROSATO N.;2019
ABUNDO P.;TICCONI C.;2019
ABUNDO P.;MARTINELLI E.;2019
ABUNDO P.;CIANCIULO C.;2019
ABUNDO P.;PANNONE G.;2019
ABUNDO P.;PICCIONE E.;2019
ABUNDO P.;ROSATO N.;2019
TICCONI C.;MARTINELLI E.;2019
TICCONI C.;CIANCIULO C.;2019
TICCONI C.;PANNONE G.;2019
TICCONI C.;PICCIONE E.;2019
TICCONI C.;ROSATO N.;2019
MARTINELLI E.;CIANCIULO C.;2019
MARTINELLI E.;PANNONE G.;2019
MARTINELLI E.;PICCIONE E.;2019
MARTINELLI E.;ROSATO N.;2019
CIANCIULO C.;PANNONE G.;2019
CIANCIULO C.;PICCIONE E.;2019
CIANCIULO C.;ROSATO N.;2019
PANNONE G.;PICCIONE E.;2019
PANNONE G.;ROSATO N.;2019
PICCIONE E.;ROSATO N.;2019
FERRICK L.;LEE Y. S. L.;2019
FERRICK L.;GARDNER D. K.;2019
LEE Y. S. L.;GARDNER D. K.;2019
KRAGH M. F.;RIMESTAD J.;2019
KRAGH M. F.;BERNTSEN J.;2019
KRAGH M. F.;KARSTOFT H.;2019
RIMESTAD J.;BERNTSEN J.;2019
RIMESTAD J.;KARSTOFT H.;2019
BERNTSEN J.;KARSTOFT H.;2019
AGARWAL A.;SELVAM M. K. Panner;2019
AGARWAL A.;HSU C. T.;2019
SELVAM M. K. Panner;HSU C. T.;2019
RIEGLER M.;ANDERSEN J.;2019
RIEGLER M.; Marie;2019
RIEGLER M.;HAMMER H.;2019
RIEGLER M.; Lewi;2019
RIEGLER M.;HICKS S.;2019
RIEGLER M.; Alexander;2019
RIEGLER M.;OLIWIA W.;2019
RIEGLER M.;HAUGEN T.;2019
ANDERSEN J.; Marie;2019
ANDERSEN J.;HAMMER H.;2019
ANDERSEN J.; Lewi;2019
ANDERSEN J.;HICKS S.;2019
ANDERSEN J.; Alexander;2019
ANDERSEN J.;OLIWIA W.;2019
ANDERSEN J.;HAUGEN T.;2019
 Marie;HAMMER H.;2019
 Marie; Lewi;2019
 Marie;HICKS S.;2019
 Marie; Alexander;2019
 Marie;OLIWIA W.;2019
 Marie;HAUGEN T.;2019
HAMMER H.; Lewi;2019
HAMMER H.;HICKS S.;2019
HAMMER H.; Alexander;2019
HAMMER H.;OLIWIA W.;2019
HAMMER H.;HAUGEN T.;2019
 Lewi;HICKS S.;2019
 Lewi; Alexander;2019
 Lewi;OLIWIA W.;2019
 Lewi;HAUGEN T.;2019
HICKS S.; Alexander;2019
HICKS S.;OLIWIA W.;2019
HICKS S.;HAUGEN T.;2019
 Alexander;OLIWIA W.;2019
 Alexander;HAUGEN T.;2019
OLIWIA W.;HAUGEN T.;2019
WITCZAK O.;ANDERSEN J. M.;2019
WITCZAK O.;HICKS S.;2019
WITCZAK O.;HAMMER H. L.;2019
WITCZAK O.;RIEGLER M. A.;2019
WITCZAK O.;HAUGEN T. B.;2019
ANDERSEN J. M.;HICKS S.;2019
ANDERSEN J. M.;HAMMER H. L.;2019
ANDERSEN J. M.;RIEGLER M. A.;2019
ANDERSEN J. M.;HAUGEN T. B.;2019
HICKS S.;HAMMER H. L.;2019
HICKS S.;RIEGLER M. A.;2019
HICKS S.;HAUGEN T. B.;2019
HAMMER H. L.;RIEGLER M. A.;2019
HAMMER H. L.;HAUGEN T. B.;2019
RIEGLER M. A.;HAUGEN T. B.;2019
PARRA RAFFAN Luis Carlos;ROMERO Andres;2019
PARRA RAFFAN Luis Carlos;MARTINEZ Maximiliano;2019
ROMERO Andres;MARTINEZ Maximiliano;2019
PAYNE Emmanuel K.; Qian Wang;2019
PAYNE Emmanuel K.; Lu Shulin;2019
PAYNE Emmanuel K.;WU Licheng;2019
 Qian Wang; Lu Shulin;2019
 Qian Wang;WU Licheng;2019
 Lu Shulin;WU Licheng;2019
SUJIL A.;KUMAR Rajesh;2019
SUJIL A.;BANSAL Ramesh C.;2019
KUMAR Rajesh;BANSAL Ramesh C.;2019
TURNBULL Alan;CERROLL James;2019
TURNBULL Alan;KOUKOURA Sofia;2019
TURNBULL Alan;MCDONALD Alasdair;2019
CERROLL James;KOUKOURA Sofia;2019
CERROLL James;MCDONALD Alasdair;2019
KOUKOURA Sofia;MCDONALD Alasdair;2019
SONI Bhanu P.;SAXENA Akash;2019
SONI Bhanu P.;GUPTA Vikas;2019
SONI Bhanu P.;SURANA Simrath L.;2019
SAXENA Akash;GUPTA Vikas;2019
SAXENA Akash;SURANA Simrath L.;2019
GUPTA Vikas;SURANA Simrath L.;2019
FENTAYE Amare D.;BAHETA Aklilu T.;2019
FENTAYE Amare D.;GILANI Syed;2019
FENTAYE Amare D.;KYPRIANIDIS Konstantinos G.;2019
BAHETA Aklilu T.;GILANI Syed;2019
BAHETA Aklilu T.;KYPRIANIDIS Konstantinos G.;2019
GILANI Syed;KYPRIANIDIS Konstantinos G.;2019
MENDES Mateus;ALMEIDA Jorge;2019
MENDES Mateus;MOHAMED Hajji;2019
MENDES Mateus;GIOT Rudi;2019
ALMEIDA Jorge;MOHAMED Hajji;2019
ALMEIDA Jorge;GIOT Rudi;2019
MOHAMED Hajji;GIOT Rudi;2019
SOTO Alberto;CAMERINO Oleguer;2019
SOTO Alberto;IGLESIAS Xavier;2019
SOTO Alberto;TERESA ANGUERA M.;2019
SOTO Alberto;CASTANER Marta;2019
CAMERINO Oleguer;IGLESIAS Xavier;2019
CAMERINO Oleguer;TERESA ANGUERA M.;2019
CAMERINO Oleguer;CASTANER Marta;2019
IGLESIAS Xavier;TERESA ANGUERA M.;2019
IGLESIAS Xavier;CASTANER Marta;2019
TERESA ANGUERA M.;CASTANER Marta;2019
MAMYRBAYEV O. Zh;SHAYAKHMETOVA A. S.;2019
MAMYRBAYEV O. Zh;SEISENBEKOVA P. B.;2019
SHAYAKHMETOVA A. S.;SEISENBEKOVA P. B.;2019
SANCHEZ Laura;GRAJEDA Cinthya;2019
SANCHEZ Laura;BAGGILI Ibrahim;2019
SANCHEZ Laura;HALL Cory;2019
GRAJEDA Cinthya;BAGGILI Ibrahim;2019
GRAJEDA Cinthya;HALL Cory;2019
BAGGILI Ibrahim;HALL Cory;2019
NAYDENOVA Svetla;DE LUCA Lucia;2019
NAYDENOVA Svetla;YAMADJAKO Selomey;2019
DE LUCA Lucia;YAMADJAKO Selomey;2019
COLANTONIO Sara;BARUCCI Andrea;2019
COLANTONIO Sara;GERMANESE Danila;2019
BARUCCI Andrea;GERMANESE Danila;2019
LIZZI Francesca;FANTACCI Maria Evelina;2019
LIZZI Francesca;OLIVA P.;2019
FANTACCI Maria Evelina;OLIVA P.;2019
BALVERT Marleen;SCHONHUTH Alexander;2019
DUCATO Rossana;STROWEL Alain;2019
DUNSKER Stewart B.;ZHANG Michael;2019
DUNSKER Stewart B.;KIM Lily;2019
DUNSKER Stewart B.;CHEONG Robin;2019
DUNSKER Stewart B.; Ben Cohen-Wang;2019
DUNSKER Stewart B.;SHPANSKAYA Katie;2019
DUNSKER Stewart B.;WETSTONE Jessica;2019
DUNSKER Stewart B.;MANOJ Nidhi;2019
DUNSKER Stewart B.;RAJPURKAR Pranav;2019
DUNSKER Stewart B.;YEOM Kristen;2019
ZHANG Michael;KIM Lily;2019
ZHANG Michael;CHEONG Robin;2019
ZHANG Michael; Ben Cohen-Wang;2019
ZHANG Michael;SHPANSKAYA Katie;2019
ZHANG Michael;WETSTONE Jessica;2019
ZHANG Michael;MANOJ Nidhi;2019
ZHANG Michael;RAJPURKAR Pranav;2019
ZHANG Michael;YEOM Kristen;2019
KIM Lily;CHEONG Robin;2019
KIM Lily; Ben Cohen-Wang;2019
KIM Lily;SHPANSKAYA Katie;2019
KIM Lily;WETSTONE Jessica;2019
KIM Lily;MANOJ Nidhi;2019
KIM Lily;RAJPURKAR Pranav;2019
KIM Lily;YEOM Kristen;2019
CHEONG Robin; Ben Cohen-Wang;2019
CHEONG Robin;SHPANSKAYA Katie;2019
CHEONG Robin;WETSTONE Jessica;2019
CHEONG Robin;MANOJ Nidhi;2019
CHEONG Robin;RAJPURKAR Pranav;2019
CHEONG Robin;YEOM Kristen;2019
 Ben Cohen-Wang;SHPANSKAYA Katie;2019
 Ben Cohen-Wang;WETSTONE Jessica;2019
 Ben Cohen-Wang;MANOJ Nidhi;2019
 Ben Cohen-Wang;RAJPURKAR Pranav;2019
 Ben Cohen-Wang;YEOM Kristen;2019
SHPANSKAYA Katie;WETSTONE Jessica;2019
SHPANSKAYA Katie;MANOJ Nidhi;2019
SHPANSKAYA Katie;RAJPURKAR Pranav;2019
SHPANSKAYA Katie;YEOM Kristen;2019
WETSTONE Jessica;MANOJ Nidhi;2019
WETSTONE Jessica;RAJPURKAR Pranav;2019
WETSTONE Jessica;YEOM Kristen;2019
MANOJ Nidhi;RAJPURKAR Pranav;2019
MANOJ Nidhi;YEOM Kristen;2019
RAJPURKAR Pranav;YEOM Kristen;2019
LARSON Sanford J.;XIE Nathan;2019
LARSON Sanford J.;WILSON Peter;2019
LARSON Sanford J.;REDDY Rajesh;2019
XIE Nathan;WILSON Peter;2019
XIE Nathan;REDDY Rajesh;2019
WILSON Peter;REDDY Rajesh;2019
BERTALAN Z.;PAIXAO T.;2019
BERTALAN Z.;LJUHAR R.;2019
BERTALAN Z.;DIMAI H. P.;2019
PAIXAO T.;LJUHAR R.;2019
PAIXAO T.;DIMAI H. P.;2019
LJUHAR R.;DIMAI H. P.;2019
CONNACHER S.;ECKERT R.;2019
CONNACHER S.;MANSOUR R.;2019
CONNACHER S.;JAVAID M. K.;2019
ECKERT R.;MANSOUR R.;2019
ECKERT R.;JAVAID M. K.;2019
MANSOUR R.;JAVAID M. K.;2019
PAIXAO T.;DIMAI H. P.;2019
BERTALAN Z.;DIMAI H. P.;2019
LJUHAR R.;DIMAI H. P.;2019
DIMAI H. P.;GOETZ C.;2019
DIMAI H. P.;LJUHAR D.;2019
DIMAI H. P.;NEHRER S.;2019
DIMAI H. P.;FAHRLEITNER-PAMMER A.;2019
DIMAI H. P.;KURTH A.;2019
BERTALAN Z.;PAIXAO T.;2019
PAIXAO T.;LJUHAR R.;2019
PAIXAO T.;GOETZ C.;2019
PAIXAO T.;LJUHAR D.;2019
PAIXAO T.;NEHRER S.;2019
PAIXAO T.;FAHRLEITNER-PAMMER A.;2019
PAIXAO T.;KURTH A.;2019
BERTALAN Z.;LJUHAR R.;2019
BERTALAN Z.;GOETZ C.;2019
BERTALAN Z.;LJUHAR D.;2019
BERTALAN Z.;NEHRER S.;2019
BERTALAN Z.;FAHRLEITNER-PAMMER A.;2019
BERTALAN Z.;KURTH A.;2019
LJUHAR R.;GOETZ C.;2019
LJUHAR R.;LJUHAR D.;2019
LJUHAR R.;NEHRER S.;2019
LJUHAR R.;FAHRLEITNER-PAMMER A.;2019
LJUHAR R.;KURTH A.;2019
GOETZ C.;LJUHAR D.;2019
GOETZ C.;NEHRER S.;2019
GOETZ C.;FAHRLEITNER-PAMMER A.;2019
GOETZ C.;KURTH A.;2019
LJUHAR D.;NEHRER S.;2019
LJUHAR D.;FAHRLEITNER-PAMMER A.;2019
LJUHAR D.;KURTH A.;2019
NEHRER S.;FAHRLEITNER-PAMMER A.;2019
NEHRER S.;KURTH A.;2019
FAHRLEITNER-PAMMER A.;KURTH A.;2019
DENNIS Bradley M.;STONKO David P.;2019
DENNIS Bradley M.;CALLCUT Rachael A.;2019
DENNIS Bradley M.;SIDWELL Richard A.;2019
DENNIS Bradley M.;STASSEN Nicole A.;2019
DENNIS Bradley M.;COHEN Mitchell J.;2019
DENNIS Bradley M.;COTTON Bryan A.;2019
DENNIS Bradley M.;GUILLAMONDEGUI Oscar D.;2019
STONKO David P.;CALLCUT Rachael A.;2019
STONKO David P.;SIDWELL Richard A.;2019
STONKO David P.;STASSEN Nicole A.;2019
STONKO David P.;COHEN Mitchell J.;2019
STONKO David P.;COTTON Bryan A.;2019
STONKO David P.;GUILLAMONDEGUI Oscar D.;2019
CALLCUT Rachael A.;SIDWELL Richard A.;2019
CALLCUT Rachael A.;STASSEN Nicole A.;2019
CALLCUT Rachael A.;COHEN Mitchell J.;2019
CALLCUT Rachael A.;COTTON Bryan A.;2019
CALLCUT Rachael A.;GUILLAMONDEGUI Oscar D.;2019
SIDWELL Richard A.;STASSEN Nicole A.;2019
SIDWELL Richard A.;COHEN Mitchell J.;2019
SIDWELL Richard A.;COTTON Bryan A.;2019
SIDWELL Richard A.;GUILLAMONDEGUI Oscar D.;2019
STASSEN Nicole A.;COHEN Mitchell J.;2019
STASSEN Nicole A.;COTTON Bryan A.;2019
STASSEN Nicole A.;GUILLAMONDEGUI Oscar D.;2019
COHEN Mitchell J.;COTTON Bryan A.;2019
COHEN Mitchell J.;GUILLAMONDEGUI Oscar D.;2019
COTTON Bryan A.;GUILLAMONDEGUI Oscar D.;2019
GABROVSEK Peter;MIHELIC Jurij;2019
CHAMOSA SANDOVAL Maria Esther;HERRERA GONZALEZ Alejandro;2019
HUNG Man;XU Julie;2019
HUNG Man;LAUREN Evelyn;2019
HUNG Man;VOSS Maren W.;2019
HUNG Man;ROSALES Megan N.;2019
HUNG Man;SU Weicong;2019
HUNG Man;RUIZ-NEGRON Bianca;2019
HUNG Man;HE Yao;2019
HUNG Man;LI Wei;2019
HUNG Man;LICARI Frank W.;2019
XU Julie;LAUREN Evelyn;2019
XU Julie;VOSS Maren W.;2019
XU Julie;ROSALES Megan N.;2019
XU Julie;SU Weicong;2019
XU Julie;RUIZ-NEGRON Bianca;2019
XU Julie;HE Yao;2019
XU Julie;LI Wei;2019
XU Julie;LICARI Frank W.;2019
LAUREN Evelyn;VOSS Maren W.;2019
LAUREN Evelyn;ROSALES Megan N.;2019
LAUREN Evelyn;SU Weicong;2019
LAUREN Evelyn;RUIZ-NEGRON Bianca;2019
LAUREN Evelyn;HE Yao;2019
LAUREN Evelyn;LI Wei;2019
LAUREN Evelyn;LICARI Frank W.;2019
VOSS Maren W.;ROSALES Megan N.;2019
VOSS Maren W.;SU Weicong;2019
VOSS Maren W.;RUIZ-NEGRON Bianca;2019
VOSS Maren W.;HE Yao;2019
VOSS Maren W.;LI Wei;2019
VOSS Maren W.;LICARI Frank W.;2019
ROSALES Megan N.;SU Weicong;2019
ROSALES Megan N.;RUIZ-NEGRON Bianca;2019
ROSALES Megan N.;HE Yao;2019
ROSALES Megan N.;LI Wei;2019
ROSALES Megan N.;LICARI Frank W.;2019
SU Weicong;RUIZ-NEGRON Bianca;2019
SU Weicong;HE Yao;2019
SU Weicong;LI Wei;2019
SU Weicong;LICARI Frank W.;2019
RUIZ-NEGRON Bianca;HE Yao;2019
RUIZ-NEGRON Bianca;LI Wei;2019
RUIZ-NEGRON Bianca;LICARI Frank W.;2019
HE Yao;LI Wei;2019
HE Yao;LICARI Frank W.;2019
LI Wei;LICARI Frank W.;2019
ZOU Zheng;ZHAO Xuefeng;2019
ZOU Zheng;ZHAO Peng;2019
ZOU Zheng;QI Fei;2019
ZOU Zheng;WANG Niannian;2019
ZHAO Xuefeng;ZHAO Peng;2019
ZHAO Xuefeng;QI Fei;2019
ZHAO Xuefeng;WANG Niannian;2019
ZHAO Peng;QI Fei;2019
ZHAO Peng;WANG Niannian;2019
QI Fei;WANG Niannian;2019
DRAXL Claudia;SCHEFFLER Matthias;2019
SCHLEDER Gabriel R.;PADILHA Antonio C. M.;2019
SCHLEDER Gabriel R.;ACOSTA Carlos Mera;2019
SCHLEDER Gabriel R.;COSTA Marcio;2019
SCHLEDER Gabriel R.;FAZZIO Adalberto;2019
PADILHA Antonio C. M.;ACOSTA Carlos Mera;2019
PADILHA Antonio C. M.;COSTA Marcio;2019
PADILHA Antonio C. M.;FAZZIO Adalberto;2019
ACOSTA Carlos Mera;COSTA Marcio;2019
